user_id,listening_time,songs_played_per_day,skip_rate,ads_listened_per_week,offline_listening,engagement_score,high_skip_user,subscription_type,device_type,is_churned
1998,30,18,0.05,0,1,48,0,Student,Desktop,0
1999,151,8,0.27,0,1,159,0,Premium,Mobile,0
2000,133,23,0.42,21,0,156,0,Free,Desktop,0
2001,297,36,0.39,0,1,333,0,Family,Mobile,0
2002,229,59,0.52,0,1,288,1,Premium,Mobile,0
2003,123,99,0.03,0,1,222,0,Family,Desktop,0
2004,85,25,0.38,0,1,110,0,Student,Web,0
2005,258,18,0.04,0,1,276,0,Student,Desktop,0
2006,92,24,0.04,0,1,116,0,Student,Mobile,0
2007,236,49,0.6,0,1,285,1,Student,Mobile,1
2008,289,56,0.34,0,1,345,0,Premium,Desktop,0
2009,203,32,0.08,0,1,235,0,Student,Desktop,0
2010,171,1,0.6,20,0,172,1,Free,Mobile,1
2011,146,92,0.2,16,0,238,0,Free,Mobile,0
2012,131,42,0.19,0,1,173,0,Family,Web,0
2013,223,81,0.02,0,1,304,0,Family,Mobile,0
2014,173,26,0.06,0,1,199,0,Student,Desktop,1
2015,183,98,0.49,30,0,281,0,Free,Web,0
2016,96,93,0.11,0,1,189,0,Student,Desktop,0
2017,44,38,0.22,0,1,82,0,Family,Web,0
2018,194,46,0.15,0,1,240,0,Family,Desktop,0
2019,116,45,0.07,0,1,161,0,Family,Desktop,1
2020,42,89,0.6,0,1,131,1,Student,Web,0
2021,52,50,0.36,0,1,102,0,Family,Web,0
2022,37,93,0.08,0,1,130,0,Student,Web,0
2023,118,25,0.12,0,1,143,0,Family,Desktop,0
2024,223,18,0.48,9,0,241,0,Free,Desktop,0
2025,79,2,0.27,0,1,81,0,Premium,Mobile,0
2026,155,41,0.16,0,1,196,0,Premium,Web,0
2027,99,51,0.14,0,1,150,0,Student,Mobile,1
2028,43,97,0.53,28,0,140,1,Free,Desktop,0
2029,65,67,0.27,0,1,132,0,Student,Mobile,0
2030,89,82,0.35,0,1,171,0,Premium,Web,0
2031,283,6,0.31,0,1,289,0,Student,Web,0
2032,33,85,0.38,0,1,118,0,Premium,Desktop,0
2033,117,86,0.06,0,1,203,0,Student,Web,1
2034,96,21,0.24,0,1,117,0,Family,Desktop,1
2035,20,43,0.56,0,1,63,1,Family,Mobile,0
2036,203,95,0.09,0,1,298,0,Family,Mobile,0
2037,244,14,0.42,0,1,258,0,Student,Desktop,1
2038,97,85,0.45,0,1,182,0,Family,Web,0
2039,169,74,0.54,0,1,243,1,Family,Web,0
2040,147,22,0.43,0,1,169,0,Student,Desktop,1
2041,247,38,0.17,0,1,285,0,Student,Mobile,0
2042,25,80,0.49,0,1,105,0,Premium,Desktop,0
2043,145,18,0.53,0,1,163,1,Student,Desktop,0
2044,30,3,0.24,0,1,33,0,Premium,Mobile,0
2045,22,71,0.1,0,1,93,0,Family,Mobile,1
2046,100,46,0.02,0,1,146,0,Student,Desktop,1
2047,49,9,0.45,6,0,58,0,Free,Mobile,0
2048,75,63,0.03,0,1,138,0,Premium,Desktop,0
2049,272,46,0.1,0,1,318,0,Student,Mobile,0
2050,99,19,0.28,6,0,118,0,Free,Desktop,0
2051,92,8,0.53,0,1,100,1,Family,Web,1
2052,65,13,0.54,44,0,78,1,Free,Web,0
2053,61,94,0.27,0,1,155,0,Premium,Web,0
2054,199,10,0.11,22,0,209,0,Free,Desktop,1
2055,125,56,0.5,23,0,181,0,Free,Desktop,1
2056,244,59,0.47,0,1,303,0,Student,Mobile,1
2057,127,87,0.47,0,1,214,0,Family,Mobile,0
2058,187,90,0.18,16,0,277,0,Free,Mobile,0
2059,290,70,0.33,48,0,360,0,Free,Desktop,0
2060,199,34,0.12,0,1,233,0,Premium,Desktop,0
2061,185,32,0.01,0,1,217,0,Student,Mobile,0
2062,234,29,0.15,25,0,263,0,Free,Mobile,0
2063,144,76,0.02,38,0,220,0,Free,Desktop,0
2064,159,6,0.05,0,1,165,0,Premium,Web,0
2065,144,64,0.1,0,1,208,0,Family,Web,0
2066,84,39,0.28,0,1,123,0,Family,Mobile,0
2067,260,52,0.2,0,1,312,0,Family,Web,0
2068,170,87,0.53,0,1,257,1,Student,Web,0
2069,79,40,0.12,8,0,119,0,Free,Desktop,1
2070,231,63,0.28,14,0,294,0,Free,Mobile,1
2071,165,63,0.47,0,1,228,0,Premium,Mobile,1
2072,232,10,0.15,38,0,242,0,Free,Desktop,0
2073,296,6,0.35,0,1,302,0,Student,Desktop,0
2074,284,27,0.54,0,1,311,1,Family,Web,1
2075,234,34,0.59,0,1,268,1,Premium,Desktop,0
2076,73,86,0.07,41,0,159,0,Free,Mobile,0
2077,159,66,0.07,0,1,225,0,Family,Desktop,1
2078,25,28,0.57,0,1,53,1,Premium,Web,0
2079,116,19,0.43,0,1,135,0,Family,Desktop,1
2080,77,34,0.44,0,1,111,0,Student,Web,0
2081,272,56,0.27,0,1,328,0,Premium,Desktop,0
2082,150,98,0.48,0,1,248,0,Student,Mobile,1
2083,52,20,0.37,42,0,72,0,Free,Mobile,0
2084,256,75,0.54,0,1,331,1,Student,Mobile,0
2085,67,35,0.53,0,1,102,1,Student,Web,0
2086,48,47,0.27,0,1,95,0,Student,Mobile,0
2087,89,43,0.11,40,0,132,0,Free,Web,0
2088,239,12,0.48,0,1,251,0,Family,Web,0
2089,179,57,0.19,17,0,236,0,Free,Web,0
2090,208,44,0.36,0,1,252,0,Family,Web,0
2091,118,80,0.03,0,1,198,0,Family,Desktop,0
2092,49,1,0.56,0,1,50,1,Premium,Desktop,0
2093,293,70,0.08,0,1,363,0,Premium,Web,0
2094,195,13,0.49,0,1,208,0,Student,Mobile,1
2095,267,91,0.3,43,0,358,0,Free,Web,1
2096,219,50,0.42,16,0,269,0,Free,Mobile,0
2097,67,43,0.57,13,0,110,1,Free,Mobile,0
2098,87,19,0.03,0,1,106,0,Student,Mobile,0
2099,68,70,0.01,44,0,138,0,Free,Web,0
2100,123,41,0.49,0,1,164,0,Premium,Desktop,0
2101,152,23,0.38,0,1,175,0,Family,Web,1
2102,255,97,0.09,0,1,352,0,Premium,Mobile,1
2103,181,35,0.57,0,1,216,1,Family,Mobile,0
2104,141,42,0.57,0,1,183,1,Student,Mobile,0
2105,137,24,0.21,26,0,161,0,Free,Mobile,0
2106,119,50,0.5,0,1,169,0,Student,Desktop,0
2107,55,1,0.19,0,1,56,0,Student,Mobile,1
2108,216,25,0.53,0,1,241,1,Premium,Web,0
2109,37,18,0.36,0,1,55,0,Student,Mobile,0
2110,197,43,0.26,47,0,240,0,Free,Web,0
2111,86,13,0.33,28,0,99,0,Free,Web,0
2112,283,48,0.41,0,1,331,0,Family,Mobile,0
2113,240,16,0.35,0,1,256,0,Premium,Desktop,0
2114,199,58,0.08,0,1,257,0,Student,Desktop,1
2115,191,75,0.04,0,1,266,0,Family,Mobile,0
2116,74,62,0.47,0,1,136,0,Premium,Desktop,0
2117,194,91,0.17,0,1,285,0,Family,Mobile,1
2118,298,78,0.6,0,1,376,1,Family,Desktop,0
2119,113,30,0.17,0,1,143,0,Premium,Desktop,0
2120,157,57,0.4,40,0,214,0,Free,Desktop,1
2121,141,42,0.01,0,1,183,0,Premium,Desktop,0
2122,52,33,0.5,25,0,85,0,Free,Web,0
2123,215,33,0.0,20,0,248,0,Free,Web,0
2124,118,87,0.27,0,1,205,0,Premium,Web,0
2125,110,47,0.05,0,1,157,0,Student,Mobile,0
2126,91,78,0.37,0,1,169,0,Family,Mobile,1
2127,82,65,0.26,0,1,147,0,Family,Desktop,0
2128,108,49,0.25,0,1,157,0,Student,Desktop,0
2129,57,92,0.52,0,1,149,1,Premium,Desktop,0
2130,267,80,0.21,0,1,347,0,Premium,Mobile,0
2131,227,7,0.34,0,1,234,0,Premium,Desktop,0
2132,172,60,0.06,0,1,232,0,Premium,Desktop,1
2133,21,49,0.01,0,1,70,0,Premium,Desktop,0
2134,41,62,0.34,0,1,103,0,Student,Desktop,0
2135,30,31,0.4,12,0,61,0,Free,Desktop,1
2136,257,43,0.53,0,1,300,1,Premium,Mobile,0
2137,292,75,0.23,11,0,367,0,Free,Web,0
2138,138,39,0.29,0,1,177,0,Family,Mobile,1
2139,236,51,0.55,0,1,287,1,Student,Web,0
2140,79,64,0.38,0,1,143,0,Premium,Web,1
2141,157,25,0.49,25,0,182,0,Free,Mobile,1
2142,279,13,0.35,0,1,292,0,Premium,Web,0
2143,189,77,0.3,39,0,266,0,Free,Desktop,0
2144,223,18,0.35,0,1,241,0,Student,Desktop,0
2145,114,71,0.4,0,1,185,0,Student,Mobile,0
2146,99,95,0.22,27,0,194,0,Free,Desktop,0
2147,298,60,0.34,0,1,358,0,Family,Mobile,0
2148,256,7,0.11,5,0,263,0,Free,Web,0
2149,30,82,0.11,16,0,112,0,Free,Desktop,1
2150,125,82,0.37,39,0,207,0,Free,Mobile,1
2151,261,68,0.56,0,1,329,1,Premium,Web,0
2152,17,47,0.14,0,1,64,0,Student,Web,0
2153,131,55,0.5,0,1,186,0,Premium,Desktop,1
2154,83,25,0.14,0,1,108,0,Premium,Web,0
2155,177,52,0.44,0,1,229,0,Student,Web,0
2156,165,76,0.1,0,1,241,0,Student,Web,1
2157,210,34,0.27,0,1,244,0,Premium,Web,0
2158,261,77,0.28,0,1,338,0,Student,Web,0
2159,291,43,0.06,0,1,334,0,Family,Web,1
2160,176,78,0.11,0,1,254,0,Family,Web,1
2161,102,20,0.41,0,1,122,0,Student,Mobile,0
2162,107,57,0.27,41,0,164,0,Free,Web,1
2163,182,45,0.14,0,1,227,0,Premium,Web,0
2164,167,54,0.48,7,0,221,0,Free,Desktop,1
2165,246,57,0.08,0,1,303,0,Student,Desktop,1
2166,185,64,0.45,15,0,249,0,Free,Mobile,0
2167,86,42,0.56,0,1,128,1,Premium,Web,0
2168,265,61,0.3,0,1,326,0,Premium,Web,0
2169,114,56,0.36,0,1,170,0,Student,Desktop,0
2170,240,65,0.54,7,0,305,1,Free,Web,0
2171,181,33,0.07,38,0,214,0,Free,Web,0
2172,226,19,0.57,0,1,245,1,Premium,Web,0
2173,145,73,0.38,47,0,218,0,Free,Web,1
2174,133,77,0.03,8,0,210,0,Free,Desktop,1
2175,115,3,0.18,0,1,118,0,Student,Web,0
2176,184,93,0.15,0,1,277,0,Family,Mobile,0
2177,41,48,0.18,33,0,89,0,Free,Desktop,0
2178,288,93,0.17,0,1,381,0,Premium,Desktop,0
2179,162,37,0.1,0,1,199,0,Family,Desktop,1
2180,240,47,0.56,8,0,287,1,Free,Web,1
2181,192,54,0.31,0,1,246,0,Family,Desktop,1
2182,106,8,0.21,9,0,114,0,Free,Desktop,0
2183,88,7,0.2,45,0,95,0,Free,Web,0
2184,19,13,0.53,0,1,32,1,Student,Web,0
2185,269,18,0.23,0,1,287,0,Family,Desktop,1
2186,174,78,0.56,44,0,252,1,Free,Web,0
2187,153,51,0.3,0,1,204,0,Student,Mobile,1
2188,113,78,0.25,19,0,191,0,Free,Desktop,1
2189,211,48,0.24,0,1,259,0,Student,Mobile,0
2190,14,75,0.36,0,1,89,0,Student,Web,0
2191,201,36,0.09,0,1,237,0,Student,Desktop,0
2192,162,34,0.35,42,0,196,0,Free,Mobile,0
2193,298,44,0.33,0,1,342,0,Family,Mobile,0
2194,167,73,0.31,0,1,240,0,Family,Desktop,0
2195,80,22,0.18,0,1,102,0,Family,Mobile,0
2196,194,55,0.01,0,1,249,0,Premium,Mobile,0
2197,141,82,0.2,0,1,223,0,Student,Desktop,0
2198,91,28,0.43,26,0,119,0,Free,Web,0
2199,20,91,0.11,0,1,111,0,Student,Web,0
2200,250,78,0.19,0,1,328,0,Premium,Desktop,0
2201,166,40,0.03,0,1,206,0,Student,Desktop,0
2202,149,98,0.46,0,1,247,0,Premium,Web,0
2203,17,85,0.46,0,1,102,0,Family,Mobile,1
2204,128,59,0.15,0,1,187,0,Premium,Web,0
2205,129,48,0.21,0,1,177,0,Premium,Desktop,0
2206,136,37,0.4,5,0,173,0,Free,Desktop,0
2207,130,88,0.51,0,1,218,1,Family,Mobile,1
2208,179,96,0.54,0,1,275,1,Student,Mobile,0
2209,43,61,0.07,0,1,104,0,Family,Web,0
2210,260,49,0.11,34,0,309,0,Free,Mobile,0
2211,64,52,0.55,0,1,116,1,Student,Web,0
2212,58,17,0.42,46,0,75,0,Free,Desktop,0
2213,276,78,0.1,0,1,354,0,Student,Desktop,1
2214,130,80,0.51,0,1,210,1,Premium,Desktop,0
2215,53,72,0.5,0,1,125,0,Student,Web,1
2216,184,22,0.4,0,1,206,0,Premium,Mobile,0
2217,209,21,0.56,0,1,230,1,Family,Web,0
2218,168,18,0.46,6,0,186,0,Free,Web,0
2219,27,20,0.44,0,1,47,0,Student,Web,1
2220,54,63,0.02,0,1,117,0,Student,Web,1
2221,22,80,0.6,22,0,102,1,Free,Mobile,0
2222,87,83,0.46,0,1,170,0,Premium,Desktop,0
2223,198,71,0.44,0,1,269,0,Family,Mobile,0
2224,252,34,0.48,0,1,286,0,Family,Desktop,0
2225,50,19,0.38,0,1,69,0,Family,Desktop,0
2226,171,18,0.04,0,1,189,0,Student,Web,1
2227,175,78,0.38,31,0,253,0,Free,Mobile,0
2228,213,79,0.51,0,1,292,1,Family,Mobile,1
2229,83,38,0.27,0,1,121,0,Family,Desktop,0
2230,235,73,0.03,0,1,308,0,Student,Mobile,0
2231,276,30,0.17,0,1,306,0,Premium,Web,1
2232,229,13,0.59,0,1,242,1,Student,Desktop,1
2233,94,39,0.08,35,0,133,0,Free,Desktop,0
2234,201,41,0.44,0,1,242,0,Premium,Desktop,1
2235,90,86,0.56,0,1,176,1,Premium,Web,0
2236,77,13,0.0,0,1,90,0,Student,Web,0
2237,94,91,0.02,10,0,185,0,Free,Desktop,0
2238,166,84,0.49,0,1,250,0,Student,Mobile,0
2239,235,43,0.57,0,1,278,1,Premium,Web,0
2240,105,70,0.15,0,1,175,0,Student,Mobile,0
2241,97,56,0.42,0,1,153,0,Premium,Desktop,0
2242,168,81,0.09,0,1,249,0,Student,Mobile,0
2243,19,52,0.35,17,0,71,0,Free,Desktop,0
2244,294,60,0.39,18,0,354,0,Free,Web,0
2245,137,5,0.38,16,0,142,0,Free,Desktop,0
2246,161,31,0.39,46,0,192,0,Free,Desktop,0
2247,253,62,0.21,0,1,315,0,Premium,Mobile,0
2248,221,99,0.29,0,1,320,0,Premium,Web,1
2249,31,83,0.1,0,1,114,0,Student,Web,0
2250,170,40,0.21,0,1,210,0,Student,Desktop,0
2251,213,72,0.11,0,1,285,0,Student,Desktop,0
2252,163,86,0.05,45,0,249,0,Free,Mobile,1
2253,175,29,0.58,0,1,204,1,Premium,Web,1
2254,155,25,0.38,16,0,180,0,Free,Web,0
2255,136,86,0.55,0,1,222,1,Family,Web,1
2256,48,79,0.22,0,1,127,0,Premium,Desktop,0
2257,141,34,0.1,45,0,175,0,Free,Web,0
2258,33,10,0.2,0,1,43,0,Family,Mobile,0
2259,290,89,0.4,0,1,379,0,Student,Desktop,0
2260,50,49,0.21,0,1,99,0,Student,Web,0
2261,266,97,0.4,0,1,363,0,Family,Web,0
2262,294,20,0.14,0,1,314,0,Student,Web,0
2263,194,7,0.22,0,1,201,0,Premium,Web,1
2264,260,99,0.34,0,1,359,0,Premium,Desktop,0
2265,283,28,0.18,0,1,311,0,Student,Desktop,0
2266,135,91,0.43,0,1,226,0,Student,Mobile,0
2267,28,70,0.2,0,1,98,0,Student,Web,0
2268,45,60,0.36,0,1,105,0,Premium,Desktop,0
2269,234,61,0.46,0,1,295,0,Family,Mobile,0
2270,270,49,0.23,0,1,319,0,Family,Web,0
2271,120,97,0.16,0,1,217,0,Premium,Mobile,0
2272,229,96,0.09,0,1,325,0,Student,Desktop,1
2273,126,3,0.55,0,1,129,1,Family,Web,0
2274,172,41,0.08,0,1,213,0,Premium,Web,0
2275,166,75,0.22,0,1,241,0,Premium,Desktop,0
2276,49,83,0.55,0,1,132,1,Family,Web,0
2277,279,7,0.05,30,0,286,0,Free,Desktop,0
2278,235,71,0.45,42,0,306,0,Free,Desktop,0
2279,91,1,0.49,42,0,92,0,Free,Web,0
2280,215,4,0.37,0,1,219,0,Premium,Mobile,1
2281,175,54,0.51,0,1,229,1,Family,Mobile,1
2282,182,77,0.34,0,1,259,0,Premium,Web,0
2283,86,50,0.16,42,0,136,0,Free,Web,1
2284,189,93,0.58,0,1,282,1,Family,Desktop,0
2285,77,43,0.1,37,0,120,0,Free,Web,1
2286,71,8,0.18,7,0,79,0,Free,Desktop,1
2287,235,30,0.44,0,1,265,0,Family,Mobile,1
2288,295,24,0.24,0,1,319,0,Student,Web,0
2289,105,52,0.34,0,1,157,0,Family,Desktop,0
2290,32,95,0.49,0,1,127,0,Student,Desktop,0
2291,183,15,0.38,0,1,198,0,Family,Desktop,0
2292,86,9,0.4,0,1,95,0,Premium,Mobile,1
2293,163,85,0.19,0,1,248,0,Premium,Web,0
2294,46,70,0.3,46,0,116,0,Free,Desktop,0
2295,146,91,0.5,0,1,237,0,Premium,Web,1
2296,121,92,0.31,18,0,213,0,Free,Mobile,0
2297,119,87,0.55,26,0,206,1,Free,Web,1
2298,45,36,0.21,33,0,81,0,Free,Mobile,0
2299,47,35,0.25,14,0,82,0,Free,Desktop,0
2300,50,79,0.23,0,1,129,0,Family,Desktop,0
2301,273,88,0.54,0,1,361,1,Premium,Web,0
2302,147,19,0.49,0,1,166,0,Premium,Mobile,0
2303,51,39,0.28,0,1,90,0,Student,Web,1
2304,13,34,0.05,0,1,47,0,Premium,Desktop,0
2305,158,50,0.08,14,0,208,0,Free,Mobile,1
2306,46,26,0.23,0,1,72,0,Premium,Mobile,0
2307,37,72,0.09,0,1,109,0,Family,Web,0
2308,246,21,0.05,0,1,267,0,Family,Web,0
2309,238,98,0.32,0,1,336,0,Student,Mobile,0
2310,198,18,0.29,0,1,216,0,Student,Desktop,1
2311,129,12,0.01,0,1,141,0,Premium,Desktop,0
2312,297,62,0.45,0,1,359,0,Family,Web,0
2313,281,33,0.49,0,1,314,0,Student,Mobile,0
2314,120,74,0.27,0,1,194,0,Premium,Web,0
2315,113,51,0.53,0,1,164,1,Family,Web,0
2316,288,22,0.53,49,0,310,1,Free,Web,1
2317,198,42,0.06,0,1,240,0,Premium,Desktop,0
2318,228,88,0.07,0,1,316,0,Premium,Desktop,0
2319,44,61,0.31,0,1,105,0,Family,Mobile,1
2320,203,3,0.4,0,1,206,0,Student,Web,0
2321,272,39,0.01,0,1,311,0,Premium,Mobile,0
2322,273,28,0.29,35,0,301,0,Free,Web,0
2323,137,23,0.19,0,1,160,0,Family,Desktop,0
2324,127,75,0.39,0,1,202,0,Premium,Desktop,1
2325,13,71,0.32,0,1,84,0,Student,Mobile,0
2326,18,33,0.17,0,1,51,0,Family,Desktop,0
2327,150,71,0.02,0,1,221,0,Family,Desktop,0
2328,140,3,0.02,0,1,143,0,Student,Desktop,0
2329,28,3,0.37,46,0,31,0,Free,Web,0
2330,53,1,0.34,5,0,54,0,Free,Web,0
2331,290,95,0.09,0,1,385,0,Premium,Mobile,0
2332,214,92,0.18,0,1,306,0,Family,Desktop,0
2333,170,35,0.47,0,1,205,0,Student,Web,0
2334,202,65,0.18,0,1,267,0,Student,Desktop,1
2335,250,93,0.45,0,1,343,0,Student,Desktop,0
2336,159,81,0.06,0,1,240,0,Family,Desktop,1
2337,165,62,0.27,0,1,227,0,Premium,Web,0
2338,118,95,0.48,0,1,213,0,Premium,Desktop,1
2339,91,8,0.56,0,1,99,1,Premium,Desktop,0
2340,72,70,0.47,46,0,142,0,Free,Web,0
2341,188,32,0.03,0,1,220,0,Premium,Desktop,1
2342,172,52,0.32,0,1,224,0,Student,Mobile,0
2343,30,90,0.27,0,1,120,0,Student,Mobile,0
2344,49,38,0.11,0,1,87,0,Premium,Desktop,0
2345,128,14,0.35,7,0,142,0,Free,Web,0
2346,119,11,0.27,0,1,130,0,Premium,Mobile,0
2347,80,28,0.37,0,1,108,0,Premium,Web,0
2348,84,86,0.38,0,1,170,0,Student,Mobile,0
2349,87,88,0.4,0,1,175,0,Student,Web,0
2350,22,72,0.11,0,1,94,0,Family,Mobile,0
2351,199,90,0.55,0,1,289,1,Student,Web,0
2352,163,97,0.53,0,1,260,1,Student,Web,0
2353,92,40,0.42,0,1,132,0,Family,Mobile,0
2354,252,11,0.35,28,0,263,0,Free,Web,0
2355,124,35,0.45,28,0,159,0,Free,Web,1
2356,271,29,0.07,0,1,300,0,Student,Desktop,1
2357,26,96,0.24,0,1,122,0,Premium,Web,0
2358,50,33,0.1,0,1,83,0,Student,Mobile,0
2359,275,40,0.15,47,0,315,0,Free,Desktop,0
2360,175,75,0.5,0,1,250,0,Family,Desktop,0
2361,109,70,0.22,37,0,179,0,Free,Web,0
2362,187,54,0.52,0,1,241,1,Premium,Mobile,0
2363,244,22,0.37,0,1,266,0,Student,Desktop,0
2364,123,8,0.48,0,1,131,0,Student,Desktop,0
2365,15,67,0.41,0,1,82,0,Premium,Desktop,1
2366,88,11,0.54,47,0,99,1,Free,Mobile,1
2367,122,28,0.56,0,1,150,1,Premium,Mobile,0
2368,169,33,0.51,0,1,202,1,Family,Web,0
2369,68,57,0.4,0,1,125,0,Premium,Web,0
2370,62,57,0.34,0,1,119,0,Family,Mobile,0
2371,67,60,0.31,0,1,127,0,Student,Desktop,0
2372,254,57,0.43,0,1,311,0,Family,Web,0
2373,128,64,0.45,0,1,192,0,Premium,Web,0
2374,126,57,0.3,0,1,183,0,Student,Mobile,0
2375,156,18,0.18,17,0,174,0,Free,Desktop,0
2376,22,4,0.33,0,1,26,0,Student,Mobile,0
2377,32,98,0.25,18,0,130,0,Free,Mobile,0
2378,52,50,0.18,0,1,102,0,Student,Mobile,1
2379,162,96,0.57,24,0,258,1,Free,Mobile,0
2380,85,7,0.39,0,1,92,0,Student,Web,0
2381,204,22,0.5,31,0,226,0,Free,Desktop,0
2382,193,78,0.13,0,1,271,0,Family,Web,0
2383,298,33,0.42,0,1,331,0,Family,Desktop,1
2384,219,8,0.45,39,0,227,0,Free,Web,0
2385,282,8,0.45,0,1,290,0,Premium,Mobile,1
2386,135,13,0.47,10,0,148,0,Free,Web,0
2387,100,48,0.53,0,1,148,1,Premium,Mobile,0
2388,44,64,0.35,0,1,108,0,Student,Desktop,0
2389,153,26,0.15,0,1,179,0,Premium,Desktop,1
2390,283,85,0.3,0,1,368,0,Student,Web,0
2391,296,67,0.17,31,0,363,0,Free,Mobile,0
2392,284,92,0.03,35,0,376,0,Free,Web,0
2393,51,67,0.08,0,1,118,0,Family,Mobile,0
2394,67,50,0.5,0,1,117,0,Student,Desktop,0
2395,131,66,0.33,0,1,197,0,Student,Desktop,0
2396,108,97,0.48,0,1,205,0,Student,Web,0
2397,193,71,0.08,0,1,264,0,Premium,Desktop,0
2398,185,18,0.48,49,0,203,0,Free,Desktop,1
2399,207,2,0.05,0,1,209,0,Family,Mobile,0
2400,168,52,0.29,0,1,220,0,Student,Web,0
2401,266,8,0.08,23,0,274,0,Free,Web,0
2402,72,52,0.5,0,1,124,0,Premium,Desktop,0
2403,25,87,0.58,0,1,112,1,Family,Mobile,0
2404,166,22,0.44,5,0,188,0,Free,Web,0
2405,126,28,0.46,0,1,154,0,Student,Web,0
2406,160,29,0.4,0,1,189,0,Family,Web,1
2407,31,86,0.39,43,0,117,0,Free,Mobile,1
2408,281,42,0.36,40,0,323,0,Free,Web,0
2409,231,86,0.14,11,0,317,0,Free,Web,1
2410,95,87,0.2,42,0,182,0,Free,Desktop,1
2411,182,47,0.51,0,1,229,1,Premium,Web,0
2412,76,41,0.05,0,1,117,0,Premium,Mobile,1
2413,151,77,0.03,46,0,228,0,Free,Desktop,0
2414,105,92,0.28,0,1,197,0,Student,Mobile,0
2415,23,43,0.42,0,1,66,0,Family,Web,0
2416,60,19,0.44,0,1,79,0,Student,Desktop,1
2417,237,66,0.41,0,1,303,0,Family,Mobile,0
2418,15,1,0.06,0,1,16,0,Premium,Desktop,0
2419,129,55,0.14,0,1,184,0,Premium,Mobile,0
2420,158,69,0.27,5,0,227,0,Free,Web,0
2421,95,63,0.16,43,0,158,0,Free,Desktop,0
2422,157,47,0.58,0,1,204,1,Student,Mobile,0
2423,284,71,0.45,0,1,355,0,Premium,Web,0
2424,224,41,0.45,11,0,265,0,Free,Mobile,0
2425,176,15,0.47,0,1,191,0,Student,Web,0
2426,199,45,0.11,0,1,244,0,Premium,Mobile,0
2427,87,79,0.07,0,1,166,0,Student,Desktop,0
2428,35,39,0.41,0,1,74,0,Student,Web,0
2429,126,53,0.05,0,1,179,0,Family,Desktop,1
2430,186,8,0.14,0,1,194,0,Student,Web,0
2431,14,84,0.56,0,1,98,1,Family,Mobile,1
2432,42,38,0.55,36,0,80,1,Free,Desktop,1
2433,264,56,0.23,47,0,320,0,Free,Mobile,0
2434,80,11,0.15,0,1,91,0,Premium,Desktop,1
2435,279,85,0.34,0,1,364,0,Family,Web,1
2436,226,2,0.47,13,0,228,0,Free,Desktop,0
2437,79,20,0.48,0,1,99,0,Premium,Mobile,0
2438,179,56,0.34,0,1,235,0,Premium,Mobile,0
2439,240,13,0.28,0,1,253,0,Student,Mobile,0
2440,257,11,0.47,41,0,268,0,Free,Mobile,0
2441,293,69,0.23,0,1,362,0,Student,Mobile,0
2442,267,40,0.43,0,1,307,0,Family,Desktop,0
2443,283,27,0.54,11,0,310,1,Free,Mobile,1
2444,69,83,0.37,0,1,152,0,Premium,Mobile,0
2445,21,35,0.44,0,1,56,0,Student,Web,0
2446,218,33,0.26,30,0,251,0,Free,Mobile,0
2447,149,25,0.58,0,1,174,1,Student,Web,0
2448,84,86,0.26,0,1,170,0,Family,Mobile,1
2449,69,51,0.06,16,0,120,0,Free,Mobile,0
2450,252,68,0.42,24,0,320,0,Free,Desktop,0
2451,13,75,0.14,0,1,88,0,Premium,Web,1
2452,290,74,0.53,36,0,364,1,Free,Mobile,0
2453,13,7,0.41,0,1,20,0,Premium,Web,1
2454,165,19,0.51,0,1,184,1,Premium,Web,0
2455,131,82,0.25,0,1,213,0,Premium,Web,1
2456,50,71,0.03,21,0,121,0,Free,Web,0
2457,116,75,0.51,0,1,191,1,Family,Web,0
2458,27,48,0.43,0,1,75,0,Family,Desktop,1
2459,77,89,0.12,12,0,166,0,Free,Web,0
2460,28,4,0.36,34,0,32,0,Free,Desktop,0
2461,249,25,0.15,0,1,274,0,Family,Mobile,0
2462,146,77,0.33,42,0,223,0,Free,Mobile,0
2463,216,20,0.41,0,1,236,0,Premium,Web,0
2464,56,8,0.17,0,1,64,0,Premium,Desktop,0
2465,48,86,0.55,28,0,134,1,Free,Mobile,0
2466,285,59,0.22,31,0,344,0,Free,Mobile,0
2467,214,79,0.52,0,1,293,1,Student,Web,0
2468,27,40,0.2,0,1,67,0,Premium,Web,0
2469,87,65,0.57,36,0,152,1,Free,Web,0
2470,205,83,0.07,0,1,288,0,Family,Web,0
2471,289,3,0.05,37,0,292,0,Free,Web,1
2472,11,92,0.32,0,1,103,0,Student,Mobile,1
2473,87,10,0.07,0,1,97,0,Student,Mobile,0
2474,19,5,0.22,0,1,24,0,Family,Mobile,0
2475,262,59,0.28,38,0,321,0,Free,Mobile,0
2476,295,32,0.35,0,1,327,0,Family,Mobile,0
2477,148,13,0.34,0,1,161,0,Premium,Mobile,0
2478,126,91,0.4,0,1,217,0,Family,Desktop,0
2479,188,86,0.11,46,0,274,0,Free,Mobile,0
2480,296,78,0.08,0,1,374,0,Premium,Web,0
2481,11,86,0.3,41,0,97,0,Free,Web,0
2482,23,89,0.16,0,1,112,0,Premium,Mobile,0
2483,82,83,0.34,0,1,165,0,Student,Desktop,0
2484,270,77,0.57,0,1,347,1,Premium,Desktop,0
2485,45,55,0.6,0,1,100,1,Family,Mobile,1
